2231
2207
2190
2173
2161
2149
2135
2128
2125
2118
2112
2111
2099
2096
2087
2079
2067
2055
2037
2027
2014
2000
1983
1967
1952
1936
1920
1904
1887
1878
1863
1852
1840
1826
1815
1807
1799
1795
1790
1790
1783
1777
1778
1777
1775
1776
1778
1778
1777
1779
1782
1781
1783
1782
1779
1781
1776
1776
1774
1779
1799
1840
1902
1978
2064
2158
2240
2321
2391
2448
2496
2532
2549
2559
2559
2551
2539
2515
2489
2463
2432
2406
2382
2352
2322
2299
2267
2245
2222
2205
2182
2171
2160
2149
2147
2141
2141
2135
2133
2131
2129
2128
2118
2107
2098
2093
2078
2061
2039
2032
2006
1992
1970
1953
1936
1922
1904
1885
1875
1855
1841
1825
1819
1806
1795
1785
1781
1775
1773
1770
1773
1769
1766
1769
1767
1770
1769
1769
1771
1767
1775
1777
1798
1835
1895
1971
2047
2141
2225
2308
2375
2438
2487
2517
2542
2550
2559
2548
2533
2513
2491
2463
2434
2411
2385
2352
2331
2307
2279
2256
2234
2210
2193
2176
2160
2144
2138
2128
2127
2119
2117
2112
2110
2100
2097
2092
2082
2075
2064
2047
2033
2020
2005
1988
1973
1956
1940
1923
1904
1891
1872
1856
1842
1834
1819
1805
1793
1790
1779
1771
1772
1766
1760
1761
1755
1759
1763
1759
1757
1762
1763
1757
1761
1766
1777
1805
1856
1918
1999
2094
2178
2264
2339
2401
2459
2506
2533
2550
2557
2557
2544
2527
2502
2481
2454
2428
2402
2375
2351
2325
2304
2281
2256
2231
2213
2192
2176
2159
2147
2142
2128
2126
2119
2115
2112
2107
2101
2096
2089
2083
2071
2061
2045
2031
2014
2000
1983
1966
1949
1935
1920
1903
1885
1871
1856
1840
1829
1810
1803
1797
1781
1777
1771
1769
1765
1763
1758
1758
1759
1759
